"countryName","2015.GDP(currentUS$)","2015.Foreigndirectinvestmentnetinflows(BoPcurrentUS$)","2015.Netfinancialaccount(BoPcurrentUS$)","2015.GDPgrowth(annual%)","2015.GDPpercapitagrowth(annual%)","2015.Grosscapitalformation(annual%growth)","2015.Industry(includingconstruction)valueadded(annual%growth)","2015.Manufacturingvalueadded(annual%growth)","2015.Servicesvalueadded(annual%growth)","2015.Exportsofgoodsandservices(annual%growth)","2015.Agedependencyratioold(%ofworking-agepopulation)","2015.Agedependencyratioyoung(%ofworking-agepopulation)","2015.Populationgrowth(annual%)","2015.Populationfemale(%oftotal)","2015.Populationmale(%oftotal)","2015.Populationages15-19female(%offemalepopulation)","2015.Populationages15-19male(%ofmalepopulation)","2015.Populationages20-24female(%offemalepopulation)","2015.Populationages20-24male(%ofmalepopulation)","2015.Populationages25-29male(%ofmalepopulation)","2015.Populationages25-29female(%offemalepopulation)","2015.Populationages65andabove(%oftotal)","2015.Populationages65andabovefemale","2015.Populationages65andabovefemale(%oftotal)","2015.Populationages15-64male(%oftotal)","2015.Populationages15-64female(%oftotal)","2015.Laborforceparticipationrateforages15-24female(%)(modeledILOestimate)","2015.Laborforceparticipationrateforages15-24male(%)(modeledILOestimate)","2015.Laborforceparticipationrateforages15-24total(%)(modeledILOestimate)","2015.Laborforcefemale(%oftotallaborforce)","2015.Laborforcetotal","2015.Ratiooffemaletomalelaborforceparticipationrate(%)(modeledILOestimate)"
"SriLanka",8.06e+10,6.8e+08,-2.31e+09,5.007683305,4.031030713,3.792476456,2.209139299,3.632792489,5.736557005,4.66067048,14.06251082,37.16403558,0.934429494,51.82570855,48.17429145,7.352859258,7.97281889,7.312999723,7.511673198,6.80487776,7.171977638,9.298968236,1105187,10.17126093,65.94374377,66.29533987,21.9109993,41.98500061,31.85400009,34.05369425,8519572,46.64315607
"Sudan",97156119150,1.73e+09,-5.11e+09,4.906045175,2.436229194,6.477685929,4.715539166,16.7265550072727,6.357220017,3.499999589,6.276568562,75.35438495,2.382469096,50.04890705,49.95109295,10.78784242,11.08244554,9.072087901,9.275758056,7.393369976,7.415513016,3.455671206,715133,3.697153081,54.60685598,55.50566045,15.61800003,39.68799973,27.79000092,25.61906315,10559262,33.573042
"Swaziland",4.02e+09,31500000,7.75e+08,0.391128861,-1.428987466,-0.98221257,-1.532154976,1.500417179,1.05900894,-1.522039529,5.248549144,63.54488857,1.829661753,51.54486609,48.45513391,11.01423184,11.73000798,10.96392914,11.65787868,10.49285748,9.940225097,3.109450945,24689,3.631354761,58.42332546,60.01494373,31.51499939,44.67399979,38.09500122,41.21680916,442140,63.15078601
"SyrianArabRepublic",15984210526.3158,1977692307.69231,-284692307.692308,5.06292236194737,2.26390733794737,5.52760136210526,7.80712531473684,,5.448254222,9.10605265421053,6.981814459,65.82498123,-2.467846523,49.41963127,50.58036873,11.22012978,11.82155341,7.917452454,8.652464457,7.489089801,7.029525873,4.040242996,410961,4.438617651,57.7654393,57.97311325,8.345000267,47.60100174,28.86300087,14.46387995,4823360,17.030851
"Tajikistan",7.85e+09,426147890,-4.74e+08,6,3.694836764,5.24003562370213,11.19999022,8.57530305110638,4.182147543,5.81490770519149,5.396437974,57.05484271,2.198677024,49.73067662,50.26932338,9.98346623,10.30826934,9.819045896,9.944603018,9.448669016,9.549834062,3.321880844,148716,3.498130807,60.99080688,62.12915158,36.06800079,55.93799973,46.16799927,38.85313047,3282832,62.77169549
"Tanzania",4.56e+10,1.6e+09,-3.27e+09,6.959314247,3.69917069,-2.879558881,11.26057936,6.538788218,6.767431,23.31642826,6.016435658,87.41842377,3.100829308,50.58110391,49.41889609,10.31547487,10.66869389,8.955455814,8.829691143,7.347343062,7.624952693,3.110316142,921081,3.379732503,51.20461179,52.17805522,70.09600067,74.50099945,72.28600311,48.9169037,24618402,91.00114677
"TimorLeste",3.1e+09,42995500,191138100,20.88076021,18.13746613,-5.021056041,41.65139882,,2.867565103,-29.17251052,6.577999012,83.72729252,2.295569323,49.21723407,50.78276593,12.39632076,12.55906799,8.687935715,8.719688483,6.502953003,6.541984158,3.456550766,22905,3.750135074,52.643104,52.44720668,9.343999863,16.32600021,12.90499973,31.75444647,272576,47.68450982
"Togo",4.09e+09,2.58e+08,-1.87e+08,5.384842189,2.715168408,-3.465480838,10.31990535,8.381544621,7.355207933,0.154161385,5.054803498,76.16892056,2.565901122,50.17103049,49.82896951,10.16611271,10.29407547,8.855743266,8.962020371,8.072612683,7.984412086,2.789261463,111531,2.997268541,55.13064038,55.22986825,63.47399902,63.60300064,63.53900146,49.26781553,3346083,95.59502939
"Tunisia",4.32e+10,9.71e+08,-3.52e+09,1.153615837,-0.010600926,3.06336760953192,-1.493998689,-0.01848979,0.60987448,6.36239137753191,11.07688029,34.48725062,1.157613914,50.58960882,49.41039118,7.071027814,7.610333982,8.048759832,8.371882607,8.936549882,8.977818285,7.609622109,471499,8.2671246,68.53573198,68.8569304,22.29000092,46.6230011,34.65000153,26.69940256,4060986,34.81343347
"Uganda",2.71e+10,7.38e+08,-1.27e+09,5.187859863,1.751374847,-0.488901279,7.7536548,11.63342239,4.806287274,-2.371518142,4.38464623,97.23805387,3.321555686,50.27487325,49.72512675,11.07767061,11.27787447,9.161279608,9.271926792,7.453664913,7.4056494,2.174678857,500590,2.480282574,49.2497227,49.94165571,51.09700012,56.59899902,53.85400009,47.81052417,14698381,88.35031117
"Ukraine",9.1e+10,3.05e+09,1.733e+09,-9.772973947,-9.444243135,11.99890978,-15.06585468,-15.23319558,-7.253790132,-13.16526899,23.00644232,21.80915988,-0.260805738,53.78857055,46.21142945,4.297510161,5.236602586,5.534461752,6.745613018,8.831777032,7.288491373,15.88671464,4748853,19.55249433,71.60359022,66.86232393,31.64299965,40.36899948,36.10599899,47.47327458,20929698,74.78004043
"Uzbekistan",6.69e+10,65400000,,7.999999999,6.132535008,9.600000006,8.453161195,7.600000011,8.8781666,-10.29031903,6.249122085,41.43122188,1.744258375,50.1755245,49.8244755,8.834992378,9.292604893,10.04465919,10.59048424,9.997876068,9.776064527,4.231518309,761134,4.846632552,67.4373534,67.98834335,36.87099838,57.62400055,47.47999954,41.70697349,14721658,69.30525457
"Vanuatu",7.38e+08,3.1e+07,51700000,-0.801094177,-2.957877378,2.53792159233766,-3.56786804246753,-5.36382091319481,2.55694140812987,2.16816320357143,7.079871716,61.63007925,2.198184614,49.35544948,50.64455052,9.532451224,10.01664092,9.030904469,8.079428687,8.386129083,9.050047475,4.196475475,5615,4.299519128,58.32605759,60.24610248,51.1590004,61.06399918,56.11199951,43.7954973,118551,77.32500143
"Vietnam",1.93e+11,1.18e+10,-7.607e+09,6.679288789,5.508820999,9.039988051,9.638945496,10.59991204,6.32503191,12.64370486,9.612858102,32.91498044,1.103247173,50.53565576,49.46434424,7.179536806,7.749337506,9.136427457,9.714791949,9.460735321,9.083340992,6.744547732,3969615,8.394726873,70.57755088,69.75472501,57.48699951,65.65100098,61.66400146,48.00249065,56489773,87.45470888
"WestBankandGaza",1.2673e+10,1.05e+08,-1.96e+09,3.428732213,9.12070203,9.336426497,-3.015741065,-7.751849744,3.756378966,2.648689344,5.226919708,70.53704437,2.924690711,49.28434848,50.71565152,11.30695644,11.44027517,10.32408906,10.42239299,8.250592436,8.201614223,2.973824783,68816,3.157516388,56.78831975,57.00360998,11.59300041,52.77099991,32.5870018,20.76703763,1202001,26.71250316
"YemenRep",3.46e+10,-15400000,-2.37e+09,-37.14675128,-38.71101827,-85.1580827,-36.32376476,-25,-25,-68.11248261,5.050251448,71.71578635,2.520254045,49.4708559,50.5291441,11.1264047,11.31304691,10.69799986,10.82827893,9.00595249,8.961550281,2.85702588,412155,3.095261555,56.39575584,56.75193659,4.975999832,47.69100189,26.71299934,8.132759424,6009547,8.916965872
"Zambia",2.12e+10,1.58e+09,-6.72e+08,2.91988111,-0.145952014,,6.811265782,5.417179755,2.203611764,37.5903935038462,4.800660089,87.06495165,3.024123253,50.38476567,49.61523433,11.15567478,11.37998633,9.250343832,9.376641455,7.85036691,7.782697231,2.50209511,231127,2.849114776,51.79810824,52.4365468,54.56200027,56.85900116,55.7120018,47.70147825,6590823,87.64362049
"Zimbabwe",16304667800,399200000,-1.1e+09,1.689594592,-0.667922674,5.653843907,-0.044032465,0.2,2.021822358,-3.944333921,5.068754983,74.44560866,2.345642971,51.33499718,48.66500282,10.47049067,10.99687996,9.854317993,10.10098076,8.969202782,9.128655091,2.823592987,259340,3.201984158,54.81433157,56.55102327,68.08200073,79.39499664,73.69300079,49.18022358,7686852,87.88011464
