"countryName","2017.GDP(currentUS$)","2017.Foreigndirectinvestmentnetinflows(BoPcurrentUS$)","2017.Netfinancialaccount(BoPcurrentUS$)","2017.GDPgrowth(annual%)","2017.GDPpercapitagrowth(annual%)","2017.Grosscapitalformation(annual%growth)","2017.Industry(includingconstruction)valueadded(annual%growth)","2017.Manufacturingvalueadded(annual%growth)","2017.Servicesvalueadded(annual%growth)","2017.Exportsofgoodsandservices(annual%growth)","2017.Agedependencyratioold(%ofworking-agepopulation)","2017.Agedependencyratioyoung(%ofworking-agepopulation)","2017.Populationgrowth(annual%)","2017.Populationfemale(%oftotal)","2017.Populationmale(%oftotal)","2017.Populationages15-19female(%offemalepopulation)","2017.Populationages15-19male(%ofmalepopulation)","2017.Populationages20-24female(%offemalepopulation)","2017.Populationages20-24male(%ofmalepopulation)","2017.Populationages25-29male(%ofmalepopulation)","2017.Populationages25-29female(%offemalepopulation)","2017.Populationages65andabove(%oftotal)","2017.Populationages65andabovefemale","2017.Populationages65andabovefemale(%oftotal)","2017.Populationages15-64male(%oftotal)","2017.Populationages15-64female(%oftotal)","2017.Laborforceparticipationrateforages15-24female(%)(modeledILOestimate)","2017.Laborforceparticipationrateforages15-24male(%)(modeledILOestimate)","2017.Laborforceparticipationrateforages15-24total(%)(modeledILOestimate)","2017.Laborforcefemale(%oftotallaborforce)","2017.Laborforcetotal","2017.Ratiooffemaletomalelaborforceparticipationrate(%)(modeledILOestimate)"
"SouthSudan",9224675324.67533,1420000,-522393846.153846,-0.296356225519481,-3.28183362850649,,,,,,6.270210015,75.92818473,2.781585649,49.89534592,50.10465408,10.81241054,10.96379808,9.431228313,9.502923257,7.937906551,7.934662024,3.441418913,232455,3.704641037,54.68839246,55.08289882,62.93399811,58.15000153,60.52399826,49.21965231,5305840,95.81145281
"SriLanka",8.72e+10,1.37e+09,-2.18e+09,3.112558095,1.953719888,17.19523961,3.876206463,4.196958733,4.64682973136364,7.489964584,15.27435066,36.42739143,1.130220486,51.9384991,48.0615009,7.37485092,7.990860048,7.071719394,7.397791713,6.699339061,6.958329813,10.06867058,1223011,10.98083324,65.72227076,66.10085927,19.83300018,38.75400162,29.22500038,34.493834,8724539,47.28783862
"Sudan",1.17e+11,1.07e+09,-3.51e+09,4.283071004,1.86100069320779,2.774401782,4.538862961,16.7371666746667,4.14721509307792,3.496087885,6.378065716,73.38272705,2.383026981,50.02376315,49.97623685,10.82692935,11.11799706,9.22756974,9.443887628,7.607168056,7.54995129,3.548084996,769414,3.794646391,55.20228796,56.05620019,15.14299965,38.81600189,27.12199974,25.71656375,11149950,33.80837926
"Swaziland",4.41e+09,36475324.6753247,687025974.025974,2.000625958,0.198526919,5.24360793857143,5.58415393,7.809698562,3.88004675197403,2.82464133162338,5.303232799,62.33910184,1.782546298,51.57183669,48.42816331,10.56291287,11.22216584,10.56078557,11.15541218,10.54239612,9.999744724,3.163420988,26172,3.711719173,58.84969251,60.40322329,31.05800056,43.84799957,37.43600082,41.36027401,466259,63.45973664
"SyrianArabRepublic",15952173913.0435,1987647058.82353,-306294117.647059,5.08533844856522,2.28315840917391,5.58328307208695,7.86447627886956,,5.39347691747826,9.18944613791304,7.352557106,61.90969594,-0.875120546,49.47383574,50.52616426,11.66518399,12.16288007,8.552625829,9.258848007,7.189746965,6.601316568,4.343884696,434337,4.805249102,59.00093619,59.16047733,8.163999557,47.47999954,28.59700012,14.42052211,4758732,16.92018176
"Tajikistan",7.15e+09,2e+08,-24300000,7.100000708,4.862379832,5.13322364927273,8.63847951444681,9.54878517454545,6.35607358570213,5.682882618,5.656109715,57.52317959,2.111416184,49.7764294,50.2235706,9.288706396,9.62349605,9.40767343,9.596892571,9.285863978,9.340499729,3.466193375,164062,3.694485992,60.73404623,61.83533954,36.14899826,56.89699936,46.71300125,38.64776834,3423230,62.04995603
"Tanzania",5.21e+10,1600389610.38961,-2964545454.54545,7.104161265,3.7499171817013,0.0628021929480521,12.08285961,7.089331789,7.12445245744156,5.03288898493506,5.979614559,86.39419795,3.079236588,50.5462204,49.4537796,10.46683264,10.70026574,8.814318756,8.861328583,7.337517729,7.606336043,3.108330849,986092,3.404067937,51.49935419,52.45434392,69.92500305,74.47799683,72.19300079,48.87651085,26306084,90.9382231
"TimorLeste",2.95e+09,6715937.467,-2.12e+08,-8,-9.961628035,-25.47920937,-0.600010020259741,,5.35694242931915,-9.38409153220779,6.729357008,82.52583385,2.155264242,49.21820096,50.78179904,12.01831296,12.16065333,9.5290415,9.616626183,6.551853523,6.575519813,3.555705382,24546,3.847226881,52.93375078,52.74004809,9.376999855,16.56900024,13.04800034,31.70369482,283478,47.57381612
"Togo",4.81e+09,205538961.038961,-185978723.404255,5.565791042,2.975685923,24.24938768,2.098739419,1.323833876,4.7173788425974,0.403117153,5.107070867,74.81402655,2.484146896,50.15121133,49.84878867,10.31166518,10.44245042,8.771712244,8.874580435,7.93626129,7.847310887,2.838505845,119256,3.0495272,55.54335838,55.61630721,62.87200165,63.05199814,62.9620018,49.22675234,3533538,95.5537073
"Tunisia",4.03e+10,886883116.883117,-3575714285.71429,1.955125675,0.815711009,7.34622219090909,-0.852907065,0.78957244,2.38433909187234,7.87890922036364,11.76841583,35.31369072,1.123856545,50.59784293,49.40215707,6.672896879,7.193881679,7.415740889,7.837540343,8.575474727,8.48379445,8.00125597,507356,8.695036698,67.86170343,68.11390286,21.85099983,46.31800079,34.33399963,26.45854939,4109734,34.3707946
"Uganda",2.59e+10,6.99e+08,-8.11e+08,3.964779888,0.629712705,0.324589447,3.339936901,2.148158969,5.46404824585714,-2.162357007,4.326100629,95.19322411,3.260461788,50.25811683,49.74188317,11.14046189,11.33938854,9.197156788,9.302967927,7.528103605,7.485811281,2.168261462,535866,2.487527454,49.80989727,50.42787351,50.64500046,55.97999954,53.31900024,47.9135002,15839805,88.87628164
"Ukraine",1.12e+11,2.428e+09,-1.561e+09,2.500467472,-1.58455576835065,9,3.120133553,5.1,-2.19098501641558,3.5,24.19239984,22.76863565,-0.386229561,53.76707292,46.23292708,4.044262387,4.937852787,4.973918709,6.046278883,8.159186781,6.742645292,16.46177719,4870907,20.20754255,70.63906812,65.81548967,30.7140007,39.3730011,35.14300156,47.39388639,20535444,74.51500083
"Uzbekistan",4.87e+10,264018077.922078,,5.299999999,3.546582291,7.099999999,4.832584346,4.000000013,9.89520715996104,9.437618147,6.616022864,41.42992847,1.679183723,50.15083213,49.84916787,8.090841901,8.49233639,9.376233328,9.881752207,10.10594644,9.773547607,4.468898008,827503,5.09469457,67.24843088,67.84293164,36.9640007,57.8390007,47.63399887,41.62922125,15311843,69.09149317
"Vanuatu",8.63e+08,32602127.6595745,-5095744.68085106,4.500680305,2.290702986,12.8521227611111,6.110057457,-2.36066408022222,1.30778514711111,1.43291707066667,7.359084268,60.12343957,2.137479255,49.40017231,50.59982769,9.400143626,9.925597367,8.846159483,8.350980112,7.878094148,8.741371477,4.393941588,6223,4.560110211,58.86249821,60.57699354,50.70199966,61.07899857,55.95700073,43.79334091,124882,77.29979597
"Vietnam",2.24e+11,1.41e+10,-7.659e+09,6.81224566,5.725877848,8.446191247,8.001548058,14.40005007,6.61150738675325,16.73516917,10.2448105,33.04338888,1.022289324,50.51491769,49.48508231,6.662672802,7.184267587,8.242469214,8.790219306,9.497751036,9.077776515,7.149793596,4256611,8.819732762,70.18155525,69.40521431,55.56499863,63.02500153,59.38600159,48.09233049,57495284,87.74529321
"WestBankandGaza",14498100000,2.03e+08,-9.98e+08,3.14023678,-6.080965885,10.04310806,3.51217996,1.80979666,3.03048208375325,12.37883429,5.30311879,68.96319811,2.884696627,49.28649684,50.71350316,10.831951,10.96230369,10.25110391,10.35352058,8.631079516,8.569545998,3.043109103,75102,3.252611792,57.29830453,57.47091744,11.87300014,53.01399994,32.84999847,21.07394332,1298765,27.20886356
"YemenRep",30789610389.6104,-288844155.844156,-1548255319.14894,-22.3126694592597,-24.2604546780909,-38.6057258036623,-17.3903913073377,-8.01298701298701,-8.01298700468831,-49.9520415665844,5.11259809,69.83561182,2.386470842,49.48242189,50.51757811,10.81399783,10.98566233,10.35789202,10.484318,9.280261984,9.217631055,2.922349473,442792,3.167552913,56.9846089,57.33855793,4.721000195,48.02500153,26.74799919,7.881696025,6436673,8.613980022
"Zambia",2.58e+10,8.66e+08,-9.26e+08,4.076715497,1.01580933,,7.707361884,4.377558392,3.99128244648052,37.9893393947059,4.701904914,84.91135198,2.985124362,50.37930569,49.62069431,11.21837996,11.44704367,9.322759441,9.448476078,7.827486302,7.772579417,2.479734271,244274,2.836469477,52.42381569,53.04928539,53.89899826,55.89899826,54.90000153,47.80404908,7060768,88.03695806
"Zimbabwe",17845821400,387566233.766234,-1018571428.57143,3.447095145,1.071853438,52.4746637,5.009996837,0.999798084,3.43149066377922,5.471944422,5.04152581,73.6153686,2.322863992,51.29407937,48.70592063,10.23604709,10.75186693,9.534832458,9.840406934,8.856186139,8.906316286,2.821903866,273641,3.227332829,55.16692939,56.73940326,68.17199707,79.40499878,73.75700378,49.16096954,8123245,88.13654557
